brand,product,url,name,category,hex,lightness
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,185,NA,#EDC5A1,0.780392156862745
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,190,NA,#E8C2A4,0.776470588235294
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,200,NA,#EAC4AB,0.794117647058823
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,210,NA,#E2B190,0.725490196078431
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,220,NA,#E6B99A,0.752941176470588
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,230,NA,#DEB295,0.727450980392157
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,235,NA,#D6A979,0.656862745098039
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,240,NA,#DCAB86,0.694117647058824
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,250,NA,#E8B48C,0.729411764705882
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,255,NA,#DAB179,0.664705882352941
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,260,NA,#DDB08E,0.711764705882353
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,270,NA,#D2A37B,0.652941176470588
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,280,NA,#E3B08C,0.719607843137255
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,290,NA,#DDB284,0.692156862745098
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,300,NA,#D29A70,0.631372549019608
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,310,NA,#D7A072,0.645098039215686
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,320,NA,#D79A74,0.649019607843137
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,330,NA,#D89B66,0.623529411764706
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,340,NA,#A57254,0.488235294117647
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,345,NA,#C08553,0.53921568627451
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,350,NA,#B87E55,0.527450980392157
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,360,NA,#C28354,0.545098039215686
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,370,NA,#CB865D,0.580392156862745
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,380,NA,#CB8D64,0.594117647058824
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,385,NA,#A46B41,0.449019607843137
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,390,NA,#AC714B,0.484313725490196
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,400,NA,#995E36,0.405882352941176
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,410,NA,#9A623E,0.423529411764706
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,420,NA,#9B5E3A,0.417647058823529
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,430,NA,#8B5432,0.370588235294118
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,440,NA,#8D5435,0.380392156862745
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,445,NA,#864C26,0.337254901960784
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,450,NA,#7D4C31,0.341176470588235
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,460,NA,#74432F,0.319607843137255
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,470,NA,#74452D,0.315686274509804
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,480,NA,#70432C,0.305882352941176
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,490,NA,#663B22,0.266666666666667
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,495,NA,#5D3121,0.247058823529412
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,498,NA,#4E3530,0.247058823529412
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,100,NA,#FFDEC3,0.882352941176471
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,105,NA,#FFE3B5,0.854901960784314
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,110,NA,#FEDBD8,0.92156862745098
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,120,NA,#FFC8A3,0.819607843137255
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,130,NA,#FDCF9E,0.805882352941176
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,140,NA,#F9C998,0.786274509803922
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,145,NA,#FACD9C,0.796078431372549
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,150,NA,#EDB48B,0.737254901960784
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,160,NA,#FEC29E,0.807843137254902
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,170,NA,#F8C1A2,0.803921568627451
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,180,NA,#F8B481,0.73921568627451
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,185,NA,#FED0A7,0.825490196078431
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,190,NA,#F6C299,0.782352941176471
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,200,NA,#FAC29B,0.794117647058823
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,210,NA,#F6C29A,0.784313725490196
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,220,NA,#F3B389,0.745098039215686
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,230,NA,#F2B38C,0.749019607843137
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,235,NA,#FCB471,0.715686274509804
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,240,NA,#EEB78F,0.747058823529412
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,250,NA,#F3AD72,0.7
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,255,NA,#F7B470,0.703921568627451
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,260,NA,#EFB592,0.754901960784314
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,270,NA,#E69D73,0.676470588235294
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,280,NA,#E79F70,0.672549019607843
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,290,NA,#E6A776,0.682352941176471
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,300,NA,#E5A778,0.684313725490196
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,310,NA,#ECA572,0.686274509803922
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,320,NA,#E8A275,0.684313725490196
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,330,NA,#ECA871,0.684313725490196
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,340,NA,#C58D6A,0.594117647058824
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,345,NA,#E4A673,0.672549019607843
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,350,NA,#D79762,0.613725490196078
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,360,NA,#CF9664,0.601960784313725
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,370,NA,#E59E71,0.670588235294118
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,380,NA,#E59C75,0.67843137254902
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,385,NA,#D4965E,0.6
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,390,NA,#CD926B,0.611764705882353
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,400,NA,#C67943,0.519607843137255
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,410,NA,#C67A4B,0.535294117647059
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,420,NA,#CE8045,0.53921568627451
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,430,NA,#AB6C49,0.47843137254902
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,440,NA,#C38057,0.552941176470588
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,445,NA,#AF7142,0.472549019607843
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,450,NA,#A86E4C,0.47843137254902
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,460,NA,#A6634D,0.476470588235294
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,470,NA,#9D634A,0.452941176470588
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,480,NA,#97644E,0.449019607843137
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,490,NA,#94644C,0.43921568627451
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,495,NA,#784533,0.335294117647059
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?icid2=products%20grid:p87985432,498,NA,#66524C,0.349019607843137
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,1.5,NA,#E4C19E,0.756862745098039
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,2,NA,#D2B39A,0.713725490196078
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,3,NA,#DCB79B,0.735294117647059
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,3.5,NA,#D2AF94,0.701960784313725
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,3.75,NA,#DCB098,0.729411764705882
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,3.8,NA,#E3C09C,0.750980392156863
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,4,NA,#DBB394,0.719607843137255
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,4.25,NA,#E6C0A6,0.776470588235294
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,4.5,NA,#D7B08E,0.7
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,4.75,NA,#D3A07D,0.658823529411765
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,5,NA,#C9A07F,0.643137254901961
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,5.1,NA,#DCB391,0.715686274509804
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,5.2,NA,#E2B68F,0.723529411764706
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,5.25,NA,#CFA385,0.666666666666667
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,5.5,NA,#CD9E83,0.658823529411765
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,5.75,NA,#CEA180,0.654901960784314
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,5.8,NA,#E2B381,0.696078431372549
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,5.9,NA,#DCB291,0.715686274509804
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,6,NA,#C3A079,0.619607843137255
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,6.25,NA,#D9A67D,0.670588235294118
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,6.5,NA,#C69971,0.609803921568628
Armani Beauty,Luminous Silk Perfect Glow Flawless Oil-Free Foundation,https://www.sephora.com/product/luminous-silk-foundation-P393401?icid2=products%20grid:p393401,7,NA,#D3AA8E,0.692156862745098
